reference,longitude,latitude,timestamp,probability of failure,time of day
asset_79,-73.98301661,40.78731555,11/5/12 12:00,1.25e-05,noon
asset_80,-73.95426415,40.82187616,11/5/12 12:00,0.000171089,noon
asset_81,-73.9493992,40.81918399,11/5/12 12:00,4.09e-05,noon
asset_82,-74.01973482,40.69250779,11/5/12 12:00,6.07e-05,noon
asset_83,-73.94324898,40.79562582,11/5/12 12:00,0.000253832,noon
asset_84,-73.93413317,40.82249142,11/5/12 12:00,1.91e-05,noon
asset_85,-74.00361842,40.73939942,11/5/12 12:00,6.33e-06,noon
asset_86,-73.94222829,40.7702656,11/5/12 12:00,3.01e-05,noon
asset_87,-74.00982534,40.72174559,11/5/12 12:00,0.000927613,noon
asset_88,-73.9207058,40.86801296,11/5/12 12:00,8.01e-06,noon
asset_89,-73.98934349,40.75705305,11/5/12 12:00,0.000266401,noon
asset_90,-73.97038878,40.74950183,11/5/12 12:00,0.000270246,noon
asset_91,-73.94788585,40.82037295,11/5/12 12:00,4.95e-05,noon
asset_92,-73.97236345,40.76271428,11/5/12 12:00,0.00053877,noon
asset_93,-73.96533231,40.79475811,11/5/12 12:00,0.005176592,noon
asset_94,-74.01033752,40.70246049,11/5/12 12:00,3.34e-05,noon
asset_95,-73.93675065,40.84785342,11/5/12 12:00,0.004433738,noon
asset_96,-73.93835037,40.83397602,11/5/12 12:00,0.00045939699999999995,noon
asset_97,-73.99780138,40.75990602,11/5/12 12:00,3.09e-06,noon
asset_98,-74.00871415,40.74789389,11/5/12 12:00,0.000950781,noon
asset_99,-73.97554514,40.74099875,11/5/12 12:00,6.840000000000001e-05,noon
asset_100,-73.94495912,40.81929281,11/5/12 12:00,1.87e-05,noon
asset_101,-74.01722728,40.70670629999999,11/5/12 12:00,2.4299999999999998e-05,noon
asset_102,-74.00407625,40.72052963,11/5/12 12:00,0.000306816,noon
asset_103,-73.96037924,40.81575506,11/5/12 12:00,0.00012483200000000001,noon
asset_104,-73.99743096,40.718388700000006,11/5/12 12:00,2.08e-05,noon
asset_105,-73.94056933,40.83963367,11/5/12 12:00,5.31e-05,noon
asset_106,-73.95208444,40.81469005,11/5/12 12:00,2.3899999999999998e-05,noon
asset_107,-73.97524741,40.72160461,11/5/12 12:00,0.000683857,noon
asset_108,-73.92721209999999,40.87023615,11/5/12 12:00,0.000517257,noon
asset_109,-73.95075205,40.82615757,11/5/12 12:00,4.59e-05,noon
asset_110,-73.92036564,40.86089706,11/5/12 12:00,0.000604218,noon
asset_111,-73.98318117,40.78115925,11/5/12 12:00,4.6899999999999995e-05,noon
asset_112,-73.96602889,40.81172665,11/5/12 12:00,0.000292214,noon
asset_113,-74.01617077,40.70212494,11/5/12 12:00,0.000168557,noon
asset_114,-73.91176704,40.87088155,11/5/12 12:00,0.000143278,noon
asset_115,-73.96933026,40.76218331,11/5/12 12:00,0.000120138,noon
asset_116,-74.04619331,40.69053129,11/5/12 12:00,1.36e-05,noon
asset_117,-73.9750985,40.74264329,11/5/12 12:00,1.7e-05,noon
asset_118,-73.97853057,40.72332016,11/5/12 12:00,8.4e-05,noon
asset_119,-73.98742917,40.77115916,11/5/12 12:00,0.000452549,noon
asset_120,-73.97673031,40.75086013,11/5/12 12:00,5.8399999999999997e-05,noon
asset_121,-74.00242388,40.75018734,11/5/12 12:00,0.00015193799999999998,noon
asset_122,-73.93850894,40.79802314,11/5/12 12:00,6.69e-05,noon
asset_123,-73.99410579,40.73788857,11/5/12 12:00,0.0009471239999999999,noon
asset_124,-74.00383329,40.72102258,11/5/12 12:00,9.02e-05,noon
asset_125,-73.93699752,40.8268614,11/5/12 12:00,9.05e-06,noon
asset_126,-74.01051055,40.70282402,11/5/12 12:00,0.000749903,noon
asset_127,-74.00567246,40.73472919,11/5/12 12:00,3.09e-05,noon
asset_128,-73.9937373,40.73683918,11/5/12 12:00,5.67e-05,noon
asset_129,-74.01679067,40.71001105,11/5/12 12:00,1.93e-05,noon
asset_130,-73.99598365,40.73710614,11/5/12 12:00,5.35e-06,noon
asset_131,-73.92020620000001,40.86494192,11/5/12 12:00,0.000592003,noon
asset_132,-73.94071231,40.82329919,11/5/12 12:00,5.98e-05,noon
asset_133,-73.97588593,40.76090236,11/5/12 12:00,3.0799999999999996e-05,noon
asset_134,-73.96636811,40.76343182,11/5/12 12:00,0.00048283099999999997,noon
asset_135,-73.96108637,40.76065495,11/5/12 12:00,5.2000000000000004e-05,noon
asset_136,-73.93542651,40.85113266,11/5/12 12:00,0.00021517299999999998,noon
asset_137,-73.98796931,40.7470957,11/5/12 12:00,0.001142935,noon
asset_138,-73.94781197,40.78461266,11/5/12 12:00,0.00024033599999999998,noon
asset_139,-73.97632746,40.74242779,11/5/12 12:00,2.5e-05,noon
asset_140,-73.99364144,40.73805621,11/5/12 12:00,8.48e-05,noon
asset_141,-73.96629592,40.80278001,11/5/12 12:00,5.9499999999999996e-05,noon
asset_142,-73.93214215,40.84171876,11/5/12 12:00,0.00014596,noon
asset_143,-73.99864568,40.75355137,11/5/12 12:00,1.12e-05,noon
asset_144,-73.97881461,40.72154199,11/5/12 12:00,5.0900000000000004e-05,noon
asset_145,-73.93153859,40.86946056,11/5/12 12:00,1.85e-05,noon
asset_146,-74.00397629,40.71834828,11/5/12 12:00,0.000785703,noon
asset_147,-73.98334762,40.74547765,11/5/12 12:00,5.0600000000000003e-05,noon
asset_148,-73.97826769,40.75662066,11/5/12 12:00,0.000103565,noon
asset_149,-73.989132,40.73485855,11/5/12 12:00,5.3500000000000006e-05,noon
asset_150,-73.99274687,40.76604084,11/5/12 12:00,1.18e-05,noon
asset_151,-73.91707905,40.86631621,11/5/12 12:00,2.11e-05,noon
asset_152,-73.99442105,40.72547277,11/5/12 12:00,5.7700000000000007e-05,noon
asset_153,-73.97921499,40.77936462,11/5/12 12:00,2.0399999999999998e-05,noon
asset_154,-73.94030974,40.82842989,11/5/12 12:00,0.0031404,noon
asset_155,-73.92408257,40.87626107,11/5/12 12:00,0.00020107599999999998,noon
asset_156,-73.97215385,40.75115075,11/5/12 12:00,4.74e-05,noon
asset_157,-74.01092794,40.73935069,11/5/12 12:00,8.840000000000001e-05,noon
asset_158,-73.98613768,40.75464855,11/5/12 12:00,8.37e-05,noon
asset_159,-73.94424136,40.80473215,11/5/12 12:00,0.00054658,noon
asset_160,-74.00797422,40.72136758,11/5/12 12:00,9.65e-05,noon
asset_161,-73.96307688,40.81154599,11/5/12 12:00,3.68e-05,noon
asset_162,-73.97689427,40.72518836,11/5/12 12:00,2.6700000000000002e-05,noon
asset_163,-73.97148373,40.80247084,11/5/12 12:00,2.15e-05,noon
asset_164,-73.93514967,40.81745722,11/5/12 12:00,0.0009536239999999999,noon
asset_165,-73.94961309,40.79794787,11/5/12 12:00,6.74e-05,noon
asset_166,-73.97639649,40.74267269,11/5/12 12:00,2.3199999999999998e-05,noon
asset_167,-73.92625117,40.87351254,11/5/12 12:00,3.68e-05,noon
asset_168,-73.96929321,40.78725274,11/5/12 12:00,0.000755955,noon
asset_169,-74.00776154,40.74418602,11/5/12 12:00,9.429999999999999e-05,noon
asset_170,-73.98468558,40.74361199,11/5/12 12:00,7.609999999999999e-05,noon
asset_171,-73.9988016,40.7609105,11/5/12 12:00,0.000276274,noon
asset_172,-74.00010767,40.73220497,11/5/12 12:00,4.66e-05,noon
asset_173,-74.00131068,40.74586231,11/5/12 12:00,6.579999999999999e-05,noon
asset_174,-73.95361225,40.75765025,11/5/12 12:00,0.00018595299999999999,noon
asset_175,-73.93719529,40.84057667,11/5/12 12:00,0.000348338,noon
asset_176,-73.98114598,40.77266976,11/5/12 12:00,7.120000000000001e-05,noon
asset_177,-73.93225671,40.86668349,11/5/12 12:00,4.79e-05,noon
asset_178,-74.00020448,40.70820867,11/5/12 12:00,8.73e-05,noon
asset_179,-73.92131690000001,40.86876061,11/5/12 12:00,0.00011538399999999999,noon
asset_180,-74.03872675,40.69950861,11/5/12 12:00,0.000293405,noon
asset_181,-73.98043787,40.71934967,11/5/12 12:00,7.23e-05,noon
asset_182,-74.00523549,40.70955845,11/5/12 12:00,5.379999999999999e-05,noon
asset_183,-73.9410286,40.78861569,11/5/12 12:00,0.001570304,noon
asset_184,-73.94818956,40.79497079,11/5/12 12:00,0.000182692,noon
asset_185,-74.01412767,40.68994892,11/5/12 12:00,9.03e-05,noon
asset_186,-73.99154698,40.75699613,11/5/12 12:00,0.0003301,noon
asset_187,-73.97703961,40.78374932,11/5/12 12:00,0.000239817,noon
asset_188,-73.99002343,40.75984877,11/5/12 12:00,0.000210764,noon
asset_189,-73.93688745,40.80796511,11/5/12 12:00,0.000406169,noon
asset_190,-74.01029619,40.71185733,11/5/12 12:00,0.076033042,noon
asset_191,-74.00669226,40.72685628,11/5/12 12:00,0.000648922,noon
asset_192,-74.00948576,40.70325662,11/5/12 12:00,3.37e-05,noon
asset_193,-73.97731393,40.72906579,11/5/12 12:00,0.0029811409999999997,noon
asset_194,-73.97746670000001,40.79671982,11/5/12 12:00,0.000170391,noon
asset_195,-73.98545131,40.76243185,11/5/12 12:00,3.4899999999999995e-05,noon
asset_196,-73.99300002,40.73758739,11/5/12 12:00,4.6200000000000005e-05,noon
asset_197,-73.94836585,40.82578043,11/5/12 12:00,0.000135029,noon
asset_198,-73.93655058,40.82904294,11/5/12 12:00,1.01e-06,noon
asset_199,-73.94538299999999,40.77660513,11/5/12 12:00,9.32e-05,noon
asset_200,-73.99634862,40.75923644,11/5/12 12:00,2.07e-05,noon
asset_201,-73.99786122,40.7401869,11/5/12 12:00,7.41e-06,noon
asset_202,-73.95254078,40.82440361,11/5/12 12:00,3.78e-05,noon
asset_203,-73.9764842,40.7964981,11/5/12 12:00,0.002213344,noon
asset_204,-73.91868493,40.79190525,11/5/12 12:00,2.46e-05,noon
asset_205,-74.01207785,40.7057397,11/5/12 12:00,0.000143985,noon
asset_206,-73.96768017,40.75829264,11/5/12 12:00,7.37e-06,noon
asset_207,-73.94610131,40.81543052,11/5/12 12:00,1.3300000000000001e-05,noon
asset_208,-73.98611179,40.78237079,11/5/12 12:00,0.000381529,noon
asset_209,-73.98551205,40.72319101,11/5/12 12:00,1.9600000000000002e-05,noon
asset_210,-73.94329737,40.83407565,11/5/12 12:00,7.56e-05,noon
asset_211,-73.93833005,40.83709088,11/5/12 12:00,0.0006838389999999999,noon
asset_212,-73.94070233,40.83421859,11/5/12 12:00,2.9999999999999997e-05,noon
asset_213,-73.97888619,40.71731255,11/5/12 12:00,0.000104594,noon
asset_214,-73.93529083,40.83056533,11/5/12 12:00,0.000114281,noon
asset_215,-73.99493509,40.72513605,11/5/12 12:00,2.3100000000000002e-05,noon
asset_216,-74.01021344,40.71985663,11/5/12 12:00,2.1600000000000003e-05,noon
asset_217,-73.97500813,40.73706939,11/5/12 12:00,0.00046789900000000003,noon
asset_218,-73.9917087,40.75022663,11/5/12 12:00,0.000127704,noon
asset_219,-73.93029899,40.85777618,11/5/12 12:00,0.000375977,noon
asset_220,-73.95411757,40.80824711,11/5/12 12:00,4.7799999999999996e-05,noon
asset_221,-73.92709842,40.8500648,11/5/12 12:00,0.001006445,noon
asset_222,-73.94285735,40.79432608,11/5/12 12:00,0.000111448,noon
asset_223,-73.96482751,40.76113812,11/5/12 12:00,0.000155719,noon
asset_224,-73.99082613,40.7185771,11/5/12 12:00,0.000153552,noon
asset_225,-73.94795038,40.7729369,11/5/12 12:00,8.56e-05,noon
asset_226,-74.00480193,40.71571603,11/5/12 12:00,0.000137519,noon
asset_227,-73.93861373,40.83121498,11/5/12 12:00,0.000738365,noon
asset_228,-74.0015877,40.7216093,11/5/12 12:00,5.85e-05,noon
asset_229,-73.99897795,40.72491285,11/5/12 12:00,0.002915113,noon
asset_230,-73.94672429,40.80471972,11/5/12 12:00,1.8e-05,noon
asset_231,-73.9524595,40.78500231,11/5/12 12:00,1.1900000000000001e-05,noon
asset_232,-73.98369524,40.74066317,11/5/12 12:00,0.00025016,noon
asset_233,-73.92652712,40.86082601,11/5/12 12:00,0.0016320279999999998,noon
asset_234,-73.94679425,40.79135526,11/5/12 12:00,0.000499829,noon
asset_235,-73.95202501,40.80703256,11/5/12 12:00,0.001316747,noon
asset_236,-73.99633188,40.73185914,11/5/12 12:00,0.000635888,noon
asset_237,-73.97564405,40.71845745,11/5/12 12:00,9.79e-06,noon
asset_238,-73.97934332,40.76656523,11/5/12 12:00,0.00021759,noon
asset_239,-73.96323262,40.80708203,11/5/12 12:00,1.1400000000000001e-05,noon
asset_240,-73.94477161,40.79958727,11/5/12 12:00,5.16e-06,noon
asset_241,-73.98818768,40.75896027,11/5/12 12:00,0.0007890610000000001,noon
asset_242,-73.98265714,40.73105943,11/5/12 12:00,0.000669448,noon
asset_243,-73.94800759999998,40.78296559,11/5/12 12:00,3.6200000000000006e-05,noon
asset_244,-73.92346907,40.79150892,11/5/12 12:00,3.26e-05,noon
asset_245,-74.00673447,40.71920789,11/5/12 12:00,0.00012040799999999999,noon
asset_246,-73.93291809,40.78831012,11/5/12 12:00,0.000159043,noon
asset_247,-74.00195172,40.73519005,11/5/12 12:00,2.05e-05,noon
asset_248,-73.94736168,40.82306455,11/5/12 12:00,2.6700000000000002e-05,noon
asset_249,-74.00668865,40.7325346,11/5/12 12:00,0.000110024,noon
asset_250,-73.94003738,40.79836396,11/5/12 12:00,0.000224921,noon
asset_251,-73.93618586,40.81093837,11/5/12 12:00,3.8799999999999994e-05,noon
asset_252,-73.94775695,40.81412907,11/5/12 12:00,0.00042519199999999996,noon
asset_253,-73.95253814,40.82767705,11/5/12 12:00,1.86e-05,noon
asset_254,-73.94638969,40.77922529,11/5/12 12:00,4.3799999999999994e-05,noon
asset_255,-74.00185462,40.70914446,11/5/12 12:00,8.240000000000001e-05,noon
asset_256,-73.91597685,40.79400155,11/5/12 12:00,1.15e-05,noon
asset_257,-73.9974781,40.75030776,11/5/12 12:00,6.91e-05,noon
asset_258,-73.97536491,40.74315046,11/5/12 12:00,0.00118761,noon
asset_259,-73.97957672,40.7195855,11/5/12 12:00,4.1700000000000004e-05,noon
asset_260,-73.99865775,40.71780491,11/5/12 12:00,0.00077027,noon
asset_261,-73.97589032,40.71851189,11/5/12 12:00,3.35e-06,noon
asset_262,-73.96705719,40.76811294,11/5/12 12:00,0.000133305,noon
asset_263,-74.00741196,40.705054,11/5/12 12:00,5.9699999999999994e-05,noon
asset_264,-74.00905266,40.71328008,11/5/12 12:00,0.000197962,noon
asset_265,-73.96062041,40.80524716,11/5/12 12:00,0.00023936200000000002,noon
asset_266,-73.98847879,40.77195239,11/5/12 12:00,1.4300000000000002e-05,noon
asset_267,-74.00343211,40.7201213,11/5/12 12:00,3.8299999999999996e-05,noon
asset_268,-73.98955436,40.76888735,11/5/12 12:00,7.559999999999999e-07,noon
asset_269,-73.92650276,40.86444999,11/5/12 12:00,9.63e-05,noon
asset_270,-73.99543413,40.76168226,11/5/12 12:00,3.97e-07,noon
asset_271,-73.95125731,40.81841473,11/5/12 12:00,4.41e-07,noon
asset_272,-73.92949623,40.87058484,11/5/12 12:00,3.91e-06,noon
asset_273,-73.98911669,40.75580973,11/5/12 12:00,3.8900000000000004e-05,noon
asset_274,-73.92264433,40.78905307,11/5/12 12:00,0.000156604,noon
asset_275,-73.98384176,40.75153803,11/5/12 12:00,8.53e-06,noon
asset_276,-73.93849545,40.81989501,11/5/12 12:00,0.000485407,noon
asset_277,-73.93309471,40.85221969,11/5/12 12:00,1.25e-05,noon
asset_278,-74.00054331,40.71436807,11/5/12 12:00,0.002351638,noon
asset_279,-74.01147806,40.72689295,11/5/12 12:00,3.929999999999999e-05,noon
asset_280,-73.92816969,40.78588813,11/5/12 12:00,2.33e-05,noon
asset_281,-73.95071417,40.77136556,11/5/12 12:00,7.190000000000001e-05,noon
asset_282,-73.98103226,40.72037944,11/5/12 12:00,0.000620525,noon
asset_283,-73.99503809,40.77037072,11/5/12 12:00,4.1700000000000004e-05,noon
asset_284,-74.01103553,40.71516745,11/5/12 12:00,1.19e-06,noon
asset_285,-74.0074676,40.70596932,11/5/12 12:00,8.56e-05,noon
asset_286,-73.94819818,40.80472062,11/5/12 12:00,1.32e-06,noon
asset_287,-73.94243915,40.83062585,11/5/12 12:00,3.97e-05,noon
asset_288,-74.014874,40.70159118,11/5/12 12:00,0.007251835,noon
asset_289,-73.98254204,40.73194622,11/5/12 12:00,0.000147186,noon
asset_290,-73.94713529,40.79798454,11/5/12 12:00,0.00018669799999999998,noon
asset_291,-73.94044244,40.84691196,11/5/12 12:00,0.000479395,noon
asset_292,-73.94869693,40.80148816,11/5/12 12:00,2.9100000000000003e-05,noon
asset_293,-73.99629261,40.75127082,11/5/12 12:00,1.35e-06,noon
asset_294,-73.96946903,40.76620267,11/5/12 12:00,1.71e-06,noon
asset_295,-73.99798966,40.74937617,11/5/12 12:00,4.59e-06,noon
asset_296,-73.98185775,40.74890787,11/5/12 12:00,0.000544551,noon
asset_297,-73.98476425,40.71685006,11/5/12 12:00,5.97e-06,noon
asset_298,-73.93502679,40.82237752,11/5/12 12:00,3.14e-05,noon
asset_299,-73.92677541,40.79558185,11/5/12 12:00,0.00257216,noon
asset_300,-74.00915206,40.745380299999994,11/5/12 12:00,4.23e-06,noon
asset_301,-73.94157547,40.83457689,11/5/12 12:00,1.67e-05,noon
asset_302,-73.92443125,40.79084899,11/5/12 12:00,9.559999999999999e-05,noon
asset_303,-73.93400667,40.80129259,11/5/12 12:00,9.9e-05,noon
asset_304,-73.96696299,40.81015987,11/5/12 12:00,9.6e-05,noon
asset_305,-73.99063947,40.75436329,11/5/12 12:00,0.000251915,noon
asset_306,-73.99749253,40.71360634,11/5/12 12:00,2.3800000000000003e-05,noon
asset_307,-73.97825526,40.75300134,11/5/12 12:00,0.001448976,noon
asset_308,-73.95489821,40.80862113,11/5/12 12:00,9.51e-06,noon
asset_309,-73.9591306,40.80431077,11/5/12 12:00,0.000138105,noon
asset_310,-73.98069391,40.76347897,11/5/12 12:00,0.00038454900000000003,noon
asset_311,-74.01611006,40.71689095,11/5/12 12:00,0.000175253,noon
asset_312,-73.98969424,40.745217600000004,11/5/12 12:00,4.51e-07,noon
asset_313,-73.93473657,40.79531299,11/5/12 12:00,5.59e-05,noon
asset_314,-73.99253375,40.75942358,11/5/12 12:00,0.00015482200000000002,noon
asset_315,-74.00324769,40.72345036,11/5/12 12:00,8.15e-07,noon
asset_316,-73.98485747,40.7526386,11/5/12 12:00,3.39e-05,noon
asset_317,-73.99180402,40.76137944,11/5/12 12:00,5.88e-05,noon
asset_318,-73.92179323,40.79496393,11/5/12 12:00,4.49e-06,noon
asset_319,-73.92338240000001,40.86035828,11/5/12 12:00,0.002181141,noon
asset_320,-73.93425947,40.81384271,11/5/12 12:00,0.000286561,noon
asset_321,-74.01819862,40.68946898,11/5/12 12:00,0.000169292,noon
asset_322,-73.95247796,40.78081802,11/5/12 12:00,0.000441534,noon
asset_323,-73.96200336,40.77016376,11/5/12 12:00,1.76e-05,noon
asset_324,-73.97717499,40.75671284,11/5/12 12:00,9.85e-07,noon
asset_325,-73.95923202,40.81859353,11/5/12 12:00,1.6800000000000002e-05,noon
asset_326,-73.93227928,40.79672328,11/5/12 12:00,0.00021040900000000002,noon
asset_327,-73.97641174,40.74910498,11/5/12 12:00,3.2e-05,noon
asset_328,-73.97758913,40.71854718,11/5/12 12:00,0.000207979,noon
asset_329,-74.00783894,40.73068849,11/5/12 12:00,1.53e-05,noon
asset_330,-73.92306858,40.79193843,11/5/12 12:00,7.58e-05,noon
asset_331,-73.94698201,40.8144452,11/5/12 12:00,3.6700000000000004e-05,noon
asset_332,-73.92288389,40.79299089,11/5/12 12:00,5.21e-06,noon
asset_333,-73.93428131,40.86250947,11/5/12 12:00,0.000114016,noon
asset_334,-73.97331228,40.72798845,11/5/12 12:00,1.1400000000000001e-05,noon
asset_335,-74.02197874,40.68867508,11/5/12 12:00,3.04e-05,noon
asset_336,-73.97286646,40.74244567,11/5/12 12:00,9.05e-05,noon
asset_337,-73.9731452,40.74944013,11/5/12 12:00,3.36e-07,noon
asset_338,-73.93948793,40.84572943,11/5/12 12:00,0.0011246510000000002,noon
asset_339,-73.94842439,40.83625334,11/5/12 12:00,0.001304619,noon
asset_340,-73.98349361,40.72432415,11/5/12 12:00,0.00021109099999999998,noon
asset_341,-74.00003841,40.72601909,11/5/12 12:00,3.2299999999999997e-07,noon
asset_342,-73.95217742,40.77859358,11/5/12 12:00,1.92e-05,noon
asset_343,-73.92080171,40.79263235,11/5/12 12:00,3.5499999999999996e-05,noon
asset_344,-74.00176858,40.74334752,11/5/12 12:00,0.00011886799999999999,noon
asset_345,-73.99550498,40.72900326,11/5/12 12:00,0.000713769,noon
asset_346,-73.99611385,40.76604216,11/5/12 12:00,5.8399999999999997e-05,noon
asset_347,-73.97280002,40.80323361,11/5/12 12:00,0.000231555,noon
asset_348,-73.95654932,40.81441309,11/5/12 12:00,1.1400000000000001e-05,noon
asset_349,-73.93199513,40.80016081,11/5/12 12:00,0.000128179,noon
asset_350,-73.98673743,40.76710768,11/5/12 12:00,7.3e-06,noon
asset_351,-73.97891781,40.7316202,11/5/12 12:00,8.15e-07,noon
asset_352,-73.98984677,40.72481013,11/5/12 12:00,8.82e-06,noon
asset_353,-73.93188969,40.86377662,11/5/12 12:00,2.1e-05,noon
asset_354,-73.96102818,40.77538448,11/5/12 12:00,3.75e-05,noon
asset_355,-73.99727895,40.74499468,11/5/12 12:00,0.001341075,noon
asset_356,-73.98600815,40.7510532,11/5/12 12:00,1.0800000000000002e-05,noon
asset_357,-73.95790522,40.76110958,11/5/12 12:00,8.82e-07,noon
asset_358,-73.99431094,40.76968005,11/5/12 12:00,9.49e-05,noon
asset_359,-73.97133945,40.76632568,11/5/12 12:00,0.000793113,noon
asset_360,-73.95657615,40.78024083,11/5/12 12:00,1.59e-06,noon
asset_361,-73.99236169,40.77499882,11/5/12 12:00,5.29e-06,noon
asset_362,-74.00090546,40.72094818,11/5/12 12:00,7.979999999999999e-05,noon
asset_363,-74.02253320000001,40.68560571,11/5/12 12:00,0.000145291,noon
asset_364,-73.99502666,40.76646976,11/5/12 12:00,7.23e-06,noon
asset_365,-73.97986427,40.73935298,11/5/12 12:00,0.000104206,noon
asset_366,-73.95412433,40.81078923,11/5/12 12:00,2.65e-05,noon
asset_367,-73.98321005,40.72208394,11/5/12 12:00,8.02e-06,noon
asset_368,-74.00791042,40.75225484,11/5/12 12:00,4.35e-05,noon
asset_369,-73.91481119,40.79260806,11/5/12 12:00,3.18e-05,noon
asset_370,-73.9523874,40.80661942,11/5/12 12:00,0.001938575,noon
asset_371,-73.95664542,40.77646735,11/5/12 12:00,8.840000000000001e-05,noon
asset_372,-73.99171689,40.73733531,11/5/12 12:00,0.000367044,noon
asset_373,-73.94333739,40.76796611,11/5/12 12:00,8.99e-05,noon
asset_374,-74.00770637,40.71272238,11/5/12 12:00,3.6700000000000004e-05,noon
asset_375,-73.92470437,40.7893963,11/5/12 12:00,0.000256836,noon
asset_376,-73.97701601,40.75140535,11/5/12 12:00,0.00021287299999999998,noon
